Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
Australia,Israel,Cold Conflict,1996,1664,22461,27706,155575,231.68,33.6,2996.4,Urban,384.5,313.1,3737.8,23972.7,Regional,,Conventional,4683,114,No,17.9,Yes,Victory_B,57.13,-24.324,Tropical,Land,0,1,0,1,0,0,0,0,0,205742,0.75616548881609,58.416124837451235,88.48930054295751,1,1,1,1,1,0.008360729687302648,1,1,1,1,1,1,1,1,1,1,26,1,0,1
USA,Turkey,Skirmish,1971,185,35947,40016,4796,45.13,31.3,476.5,Forest,893.9,980.8,6117.4,17634.5,NATO,,Mixed,4304,123,Yes,8.19,Yes,Victory_B,0.406,-159.162,Polar,Water,0,1,0,1,0,0,0,0,0,80759,0.059386569917903885,40.213670432934336,40.79934747145188,1,1,1,1,1,0.0019000585216340587,1,1,1,1,1,1,1,1,1,1,27,1,0,1
Ukraine,Iran,Civil War,2024,1765,39163,7651,123815,498.28,7.1,2842.7,Forest,1021.2,40.2,15345.2,206.2,NATO,NATO,Nuclear,36,107,No,12.42,Yes,Victory_B,0.411,25.783,Tropical,Oil,0,1,0,1,1,0,0,1,1,170629,0.7256386663462835,38.349980415197805,190.3233830845771,1,1,1,1,1,0.03204084519721696,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Germany,Russia,Civil War,1982,901,13803,49358,144339,275.81,13.2,2472.8,Forest,809.6,1357.8,9166.6,8228.2,NATO,Regional,Cyber,1157,149,No,19.02,Yes,Victory_B,-88.418,-2.286,Tropical,Water,0,1,0,0,0,0,0,1,0,207500,0.6956096385542169,17.049160079051383,36.351450876417736,1,1,1,1,1,0.01585588796651873,1,1,1,1,1,-1,1,0,1,1,43,1,0,1
USA,Iran,Skirmish,1981,221,18742,35536,63234,350.27,11.0,2916.6,Mountain,1180.3,18.6,19200.1,10973.2,,Regional,Nuclear,4830,46,No,13.43,No,Stalemate,-84.555,72.913,Polar,Oil,0,1,0,1,1,0,0,1,0,117512,0.5381067465450337,15.879013810048294,1910.5376344086021,1,-1,1,0,1,0.011608607610039338,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Canada,Germany,War,2013,1888,41426,47780,88948,203.43,29.7,538.7,Desert,109.9,503.0,13415.1,15066.5,NATO,,Mixed,2959,197,No,18.02,Yes,Stalemate,44.321,-113.176,Temperate,Oil,0,1,0,1,0,0,0,1,1,178154,0.4992759073610472,376.94267515923565,94.99005964214712,1,1,1,1,1,0.007142506038986574,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Germany,Israel,Skirmish,1988,1468,36609,2346,41885,273.9,21.0,640.6,Urban,1255.2,107.9,5308.9,12498.2,,,Mixed,1420,50,No,13.69,No,Victory_A,9.858,33.455,Temperate,Oil,0,1,0,1,0,0,0,1,1,80840,0.5181222167243938,29.16586998087954,21.742354031510658,1,1,1,1,1,0.015381505129976245,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
USA,Brazil,Skirmish,2021,1141,13981,39521,9183,471.29,2.5,50.6,Mountain,549.4,869.7,11689.9,1753.6,,,Cyber,3323,193,No,1.36,Yes,Victory_A,46.972,-117.172,Temperate,,0,1,0,1,0,1,0,1,1,62685,0.1464943766451304,25.44776119402985,45.44210647349661,1,1,1,1,1,0.03505709078736936,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Germany,Ukraine,War,1991,1094,49337,44001,101395,83.29,10.1,2174.1,Mountain,673.5,476.0,14838.3,12893.5,NATO,Regional,Nuclear,506,69,Yes,3.94,Yes,Stalemate,80.939,80.004,Temperate,Land,0,1,0,1,0,0,0,0,0,194733,0.5206873000467307,73.25463994060875,92.4390756302521,1,1,1,1,1,0.0030034112462948674,1,1,1,1,1,1,1,1,1,1,127,1,0,1
Canada,Israel,War,1958,898,15514,7749,40583,146.26,9.3,1932.3,Plains,623.2,1026.4,21656.2,3265.2,,Regional,Mixed,1614,118,No,18.81,Yes,Victory_A,-8.544,-69.423,Arid,Water,0,1,0,1,0,0,0,1,1,63846,0.6356388810575447,24.89409499358151,7.5496882307092745,1,1,1,1,1,0.005868851669649377,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Brazil,Australia,Cold Conflict,1974,1094,14429,49763,136526,76.11,33.2,534.2,Urban,744.3,681.4,20844.6,12984.8,,,Mixed,1267,86,Yes,16.89,Yes,Stalemate,-74.08,41.19,Polar,Oil,0,1,0,1,0,0,0,1,1,200718,0.6801881246325691,19.386000268708855,73.0305253889052,1,1,1,1,1,0.0022498182054662514,1,1,1,1,1,-1,1,0,1,1,-1,0,0,1
Australia,Ukraine,Cold Conflict,1951,622,49250,41309,164461,396.13,-2.1,2373.4,Forest,837.8,587.7,10667.7,6159.3,NATO,,Mixed,4925,74,Yes,8.45,No,Victory_A,22.781,137.764,Temperate,Water,0,1,0,0,0,0,0,0,0,255020,0.6448945180770136,58.78491286703271,70.28926322953888,1,1,1,1,1,0.02354133238248054,1,1,1,1,1,1,1,1,1,1,138,1,0,1
China,USA,War,1968,427,22931,988,28775,31.12,-6.0,897.6,Forest,994.8,488.6,16195.4,3613.4,NATO,NATO,Conventional,972,192,Yes,3.22,Yes,Victory_B,-72.048,-4.236,Temperate,Oil,0,1,0,1,1,1,0,1,1,52694,0.5460773522602194,23.050864495375954,2.0221039705280393,1,1,1,1,1,0.0015710189410766933,1,1,1,1,1,1,1,1,1,1,43,1,0,1
China,USA,Civil War,1969,644,41191,42083,176502,40.91,29.6,405.0,Plains,735.4,121.5,7452.1,7205.2,Regional,NATO,Mixed,449,21,Yes,3.14,Yes,Victory_B,21.835,-110.775,Temperate,,0,1,0,1,1,1,0,0,0,259776,0.6794392091648189,56.01169431601849,346.36213991769546,1,1,1,1,1,0.0027911006802071323,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Iran,Australia,Civil War,2019,568,7688,29524,179195,149.32,30.4,1267.7,Forest,959.0,287.5,15828.8,2499.6,NATO,NATO,Mixed,4215,168,Yes,18.1,Yes,Stalemate,4.993,139.004,Temperate,Oil,0,1,0,1,0,0,0,0,0,216407,0.8280462277098245,8.016684045881126,102.69217391304348,1,1,1,1,1,0.00814691953471116,1,1,1,1,1,1,1,1,1,1,22,1,0,1
Turkey,Israel,Skirmish,1966,443,1003,41659,191995,257.14,29.2,272.9,Desert,474.3,895.1,22820.7,7106.8,Regional,NATO,Conventional,3380,76,No,3.32,Yes,Stalemate,38.199,-50.911,Arid,Oil,0,1,0,1,0,0,0,0,0,234657,0.8181942153867133,2.114695340501792,46.541168584515695,1,1,1,1,1,0.008592097569125386,1,1,1,1,1,1,1,1,1,1,30,1,0,1
Israel,China,Proxy War,2017,601,44516,11175,127290,203.2,13.0,789.7,Forest,1311.4,696.0,15617.3,21674.6,Regional,,Nuclear,4729,174,Yes,7.73,Yes,Stalemate,-26.827,82.891,Tropical,Land,0,1,0,1,1,0,0,0,0,182981,0.695645996032375,33.945401860606985,16.05603448275862,1,1,1,1,1,0.005448904453782189,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Ukraine,Australia,Skirmish,1952,1161,42823,22799,172463,22.5,19.7,1114.0,Desert,91.3,99.1,7601.3,7686.2,Regional,Regional,Cyber,211,187,Yes,18.02,Yes,Stalemate,-64.105,-64.766,Temperate,Water,0,1,0,0,0,0,0,0,0,238085,0.7243757481571708,469.03614457831327,230.06054490413726,1,1,1,1,0,0.0014717906786590352,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
India,Turkey,Skirmish,2000,504,35672,48072,1286,478.75,15.4,2555.6,Plains,764.2,762.0,16103.1,11760.8,NATO,Regional,Conventional,2331,113,No,0.67,No,Victory_B,-47.482,-72.642,Arid,Land,0,1,0,1,1,0,0,1,1,85030,0.015124073856286016,46.67887987437843,63.08661417322835,-1,1,0,1,1,0.01718172976503648,1,1,1,1,1,1,1,1,1,1,56,1,0,1
Australia,Ukraine,Proxy War,1975,131,17710,10050,67966,476.44,-6.9,2377.6,Plains,123.3,76.7,22569.8,13000.0,Regional,NATO,Conventional,3601,149,No,12.61,Yes,Victory_B,33.054,51.13,Arid,,0,1,0,0,0,0,0,1,1,95726,0.7100056411006415,143.63341443633414,131.02998696219035,1,1,1,1,1,0.013394508824902023,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Russia,Ukraine,War,2005,218,34152,5513,105531,139.75,16.8,1328.3,Desert,620.4,716.9,3434.8,4465.5,Regional,Regional,Conventional,1064,131,Yes,7.01,No,Stalemate,-3.93,-123.728,Arid,Water,0,1,0,1,0,0,0,0,0,145196,0.7268175431830078,55.04835589941973,7.690054400892733,1,1,1,1,1,0.017689201675885724,1,1,1,1,1,1,1,1,1,1,50,1,0,1
India,Germany,Civil War,2013,688,33557,39405,128407,365.79,-9.4,2173.7,Forest,361.4,1351.0,12066.3,11050.2,Regional,NATO,Mixed,1446,43,No,2.16,No,Stalemate,7.347,132.111,Tropical,,0,1,0,1,1,0,0,0,0,201369,0.6376701478380485,92.85279468732706,29.167283493708364,1,1,1,1,1,0.015823762247745118,1,1,1,1,1,1,1,1,1,1,22,1,0,1
Israel,Japan,Skirmish,1957,171,21627,3669,14588,289.33,4.6,1705.9,Plains,1311.7,431.0,8033.1,21326.0,NATO,,Nuclear,3016,40,No,11.35,Yes,Victory_A,-31.86,-40.455,Polar,Oil,0,1,0,1,0,0,0,0,0,39884,0.36576070604753785,16.487763970420065,8.51276102088167,1,1,1,1,1,0.009854866123280346,1,1,1,1,1,-1,1,0,1,1,3,1,0,1
Ukraine,India,Proxy War,1986,1499,37650,1342,143093,118.81,32.0,1022.5,Plains,19.3,1013.2,6044.3,2022.4,NATO,NATO,Nuclear,1532,165,Yes,9.7,Yes,Victory_B,60.606,-173.06,Temperate,,0,1,0,0,1,0,0,0,0,182085,0.7858582530137024,1950.7772020725388,1.3245163837347018,1,-1,1,0,1,0.014728451535324233,1,1,1,1,1,1,1,1,1,1,2,1,0,1
France,Russia,Cold Conflict,1976,612,29111,37197,99871,131.16,3.7,2177.6,Desert,548.3,1044.0,9911.3,23071.3,NATO,Regional,Nuclear,2953,144,Yes,1.98,Yes,Victory_B,89.902,-70.043,Tropical,Water,0,1,0,0,0,0,0,0,0,166179,0.6009844805902069,53.093197154842244,35.62931034482759,1,1,1,1,1,0.003976642229539211,1,1,1,1,1,1,1,1,-1,0,111,1,0,1
Israel,Ukraine,Skirmish,1994,992,37375,30185,38705,245.63,32.3,2050.5,Plains,1095.1,567.4,9855.3,21779.1,NATO,Regional,Cyber,1833,16,Yes,5.34,No,Stalemate,-33.803,102.588,Arid,Water,0,1,0,1,0,0,0,0,0,106265,0.364230932103703,34.12930325997626,53.198801550934085,1,1,1,1,1,0.007764648610373518,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Australia,Brazil,Civil War,1953,1153,34864,10587,60834,209.68,1.3,1857.3,Forest,264.7,831.0,5268.7,21397.2,,Regional,Nuclear,2407,172,Yes,14.81,Yes,Victory_A,39.357,129.369,Tropical,Water,0,1,0,1,0,0,0,0,0,106285,0.5723667497765442,131.7113713638081,12.740072202166065,1,1,1,1,1,0.007863226067749448,1,1,1,1,1,1,1,1,1,1,49,1,0,1
USA,Australia,War,1986,57,32104,18409,122597,145.69,4.2,1853.9,Plains,1142.0,661.4,10096.6,4971.6,NATO,,Cyber,3305,45,No,15.12,No,Victory_B,-59.202,24.437,Polar,Land,0,1,0,1,0,0,0,0,0,173110,0.708202876783548,28.112084063047284,27.833383731478683,1,1,1,1,1,0.009668706282104034,1,1,1,1,1,1,1,1,1,1,54,1,0,1
Germany,Canada,Skirmish,2020,1205,24164,30871,118227,403.78,18.3,2048.9,Desert,1203.8,397.4,15847.0,12113.0,Regional,NATO,Mixed,4741,135,No,11.97,Yes,Victory_A,43.638,-74.121,Arid,Oil,0,1,0,1,0,0,0,1,1,173262,0.6823596633999377,20.07310184416016,77.68243583291394,1,1,1,1,1,0.014441344778254648,1,1,1,1,1,1,1,1,1,1,105,1,0,1
Turkey,Iran,Skirmish,1982,246,49681,26738,192411,240.78,24.3,1153.6,Forest,991.5,1056.9,653.0,15407.7,NATO,,Nuclear,1356,142,Yes,2.21,Yes,Victory_A,-12.447,10.027,Polar,Water,0,1,0,1,0,0,0,0,0,268830,0.7157348510210914,50.10690872415532,25.298514523606773,1,1,1,1,1,0.014991874575827952,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Turkey,Japan,Proxy War,1980,144,28802,36263,168532,327.46,12.6,2607.2,Urban,293.5,984.3,24730.7,2507.7,,,Cyber,2253,160,Yes,17.06,No,Victory_B,18.955,121.095,Polar,,0,1,0,1,0,0,0,0,1,233597,0.7214647448383327,98.13287904599659,36.84141013918521,1,1,1,1,1,0.012021998355263156,-1,1,0,0,1,1,1,1,1,1,22,1,0,1
Russia,Ukraine,Cold Conflict,2004,1075,20265,49692,91032,94.72,29.7,486.9,Desert,381.6,1260.9,7405.6,13925.6,,NATO,Mixed,3997,176,Yes,3.45,Yes,Victory_B,-47.239,-66.226,Arid,,0,1,0,1,0,0,0,1,1,160989,0.5654547826248998,53.105345911949684,39.40994527718296,1,1,1,1,1,0.00444044404440444,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Australia,Australia,Cold Conflict,1961,368,8731,21715,182424,266.8,-8.2,2651.7,Urban,234.5,865.8,15594.9,21002.7,,Regional,Mixed,2136,9,Yes,14.42,Yes,Victory_A,63.298,-41.243,Temperate,,0,1,0,1,0,0,0,0,1,212870,0.8569737398412176,37.23240938166311,25.080850080850084,1,1,1,1,1,0.007290095525389644,1,1,1,1,1,1,1,1,1,1,26,1,0,1
Canada,UK,War,1960,1483,21952,8139,152825,159.06,31.5,1026.8,Plains,258.5,544.8,7095.9,23414.5,NATO,Regional,Cyber,935,189,Yes,0.85,Yes,Victory_A,-58.8,14.29,Polar,Water,0,1,0,1,0,0,0,0,0,182916,0.8354927945067682,84.92069632495165,14.939427312775331,1,1,1,1,1,0.005213304315905396,1,1,1,1,1,1,1,1,1,1,54,1,0,1
France,Japan,Civil War,2021,218,4607,8298,44241,263.25,-1.2,375.1,Forest,52.1,999.9,9844.5,6965.4,,Regional,Mixed,1122,182,Yes,6.64,No,Victory_B,77.149,139.37,Arid,Water,0,1,0,1,1,0,0,0,0,57146,0.7741749203793792,88.42610364683301,8.298829882988299,1,1,1,1,1,0.015660414398657934,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Canada,China,War,1981,616,627,34454,54162,390.43,29.8,1800.1,Plains,1200.4,867.0,13735.4,7225.6,,Regional,Mixed,1509,57,No,9.57,No,Stalemate,-78.975,29.574,Tropical,,0,1,0,1,1,0,0,1,1,89243,0.6069047432291609,0.5223258913695434,39.739331026528255,1,1,1,1,1,0.018626496827441438,1,1,1,1,1,1,1,1,1,1,132,1,0,1
China,Russia,Skirmish,2006,1919,29081,3924,11449,384.48,8.0,1128.0,Forest,740.4,863.6,15300.2,6775.6,,,Nuclear,710,100,Yes,0.56,No,Victory_A,-38.163,-105.259,Tropical,,0,1,0,1,1,0,0,0,0,44454,0.257547127367616,39.277417612101566,4.543770264011116,1,1,1,1,1,0.017416356372136003,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Iran,France,Skirmish,1987,1591,35864,24099,104415,177.17,27.5,2446.5,Mountain,459.5,1189.9,19263.7,3844.7,NATO,NATO,Cyber,993,190,No,3.43,No,Victory_B,11.33,-147.923,Polar,Oil,0,1,0,1,0,0,0,0,0,164378,0.6352127413644162,78.0500544069641,20.252962433817967,1,1,1,1,1,0.007666909002786864,1,1,1,1,1,1,1,1,1,1,13,1,0,1
China,France,Cold Conflict,2009,1281,36335,3536,12735,347.17,20.2,1292.4,Plains,406.1,1274.7,19794.2,10773.5,,NATO,Mixed,54,138,Yes,6.38,Yes,Victory_A,64.524,-145.795,Arid,Water,0,1,0,1,1,0,0,1,1,52606,0.2420826521689541,89.47303619798079,2.773986035930023,1,1,1,1,1,0.011357413217219484,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Israel,Germany,Civil War,1968,1882,47640,28114,87827,470.65,-2.1,2005.7,Plains,763.0,253.2,12972.4,19613.9,,NATO,Conventional,1640,34,No,19.65,No,Victory_B,13.864,162.09,Polar,,0,1,0,1,0,0,0,0,0,163581,0.5369022074690826,62.43774574049804,111.03475513428121,1,1,1,1,1,0.014443186246981092,1,1,1,1,1,1,1,1,1,1,81,1,0,1
India,Germany,Proxy War,2005,1180,33571,40957,4537,312.87,31.3,924.8,Plains,458.0,440.4,1902.4,17805.1,Regional,,Conventional,2361,95,Yes,15.59,No,Victory_A,-51.1,116.068,Temperate,Water,0,1,0,1,1,0,0,0,0,79065,0.057383165749699615,73.29912663755458,92.99954586739328,1,1,1,1,1,0.01587568184701256,1,1,1,1,1,1,1,1,1,1,37,1,0,1
USA,China,Civil War,1963,1589,762,16157,12068,74.29,1.0,628.4,Desert,1209.3,910.8,13949.0,22509.0,Regional,Regional,Mixed,3175,85,No,16.81,Yes,Victory_A,64.626,95.708,Tropical,Oil,0,1,0,1,1,0,0,1,1,28987,0.4163245592851968,0.6301165963780699,17.739350021958717,1,1,1,1,0,0.0020376872017115587,1,1,1,1,1,1,1,1,1,1,0,1,0,1
Russia,Canada,Skirmish,1982,442,25040,1410,161947,339.89,1.0,1164.1,Forest,296.1,780.6,11944.7,8900.0,Regional,Regional,Nuclear,1756,131,No,13.35,No,Stalemate,17.309,-1.309,Temperate,Land,0,1,0,0,0,0,0,1,1,188397,0.8596049830942106,84.5660249915569,1.80630284396618,1,1,1,1,1,0.016305823542675114,1,1,1,1,1,1,1,1,1,1,10,1,0,1
Israel,Germany,Proxy War,1959,841,41982,9919,138872,52.54,26.6,1820.4,Forest,1235.3,913.6,5392.5,14309.8,,NATO,Conventional,775,116,Yes,5.85,Yes,Victory_A,-48.178,62.114,Polar,Water,0,1,0,1,0,0,0,0,0,190773,0.7279436817579007,33.98526673682506,10.857049036777584,1,1,1,1,1,0.0026666937362642943,1,1,1,1,1,1,1,1,1,1,35,1,0,1
Japan,India,Civil War,2013,956,6356,48333,190078,436.07,-5.2,1970.8,Forest,930.1,606.8,264.0,19165.7,Regional,Regional,Nuclear,355,65,Yes,14.19,Yes,Victory_A,11.132,-134.161,Temperate,Water,0,1,0,1,1,0,0,0,0,244767,0.7765671025914441,6.833673798516289,79.65227422544497,1,1,1,1,1,0.022443475709866854,1,1,1,1,-1,1,0,1,1,1,13,1,0,1
France,Ukraine,Civil War,2013,699,28532,13557,181351,258.38,-0.0,1734.6,Desert,1339.3,578.0,7906.0,22455.4,NATO,,Mixed,3450,160,Yes,13.47,No,Victory_A,31.554,43.522,Temperate,Oil,0,1,0,1,0,0,0,1,1,223440,0.8116317579663445,21.30366609422833,23.455017301038062,1,1,1,1,1,0.008510147753397406,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Turkey,Russia,Proxy War,2011,876,8467,577,83270,192.63,12.7,2964.2,Forest,22.1,165.6,6494.6,21795.1,Regional,Regional,Cyber,2742,72,Yes,12.2,Yes,Victory_B,32.495,111.881,Polar,Water,0,1,0,1,1,0,0,1,1,92314,0.9020300279480902,383.1221719457013,3.4842995169082127,1,1,1,1,1,0.006809192038091603,1,1,1,1,1,1,1,1,1,1,86,1,0,1
France,Israel,Skirmish,2017,1686,46328,9006,43168,28.6,27.4,2073.3,Plains,83.7,873.5,12077.9,11643.3,NATO,Regional,Mixed,563,162,Yes,5.97,No,Victory_B,40.321,-157.63,Polar,,0,1,0,1,0,0,0,0,0,98502,0.43824490873281763,553.500597371565,10.310246136233543,1,1,1,1,1,0.0012056725629394805,1,1,1,1,1,1,1,1,1,1,149,1,0,1
Israel,Australia,Civil War,1992,776,38165,9968,59665,190.45,-3.4,2794.6,Urban,701.8,246.9,19042.4,22672.4,Regional,Regional,Mixed,2394,37,No,5.26,Yes,Victory_B,71.233,-73.386,Polar,Oil,0,1,0,1,0,0,0,1,1,107798,0.5534889330043229,54.38159019663722,40.372620494127176,1,1,1,1,1,0.00456552590447515,1,1,1,1,1,1,1,1,1,1,111,1,0,1
Israel,Israel,Proxy War,2008,762,25611,18646,79996,451.61,14.6,353.8,Mountain,1277.4,939.8,10981.6,11107.0,Regional,NATO,Conventional,2892,184,Yes,6.73,No,Victory_B,58.468,-140.3,Temperate,Land,0,1,0,1,0,0,0,0,0,124253,0.6438154410758694,20.04931892907468,19.84039157267504,1,1,1,1,1,0.020445388118758095,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Australia,China,Skirmish,2001,945,8673,33376,121919,10.59,22.0,184.1,Forest,1023.4,1353.9,23789.7,22571.8,Regional,,Cyber,1526,94,No,6.25,No,Victory_A,19.385,-86.318,Arid,Oil,0,1,0,1,1,0,0,0,0,163968,0.7435536202185792,8.47469220246238,24.65174680552478,1,1,1,1,1,0.00022842229004669824,1,1,1,1,1,1,1,1,1,1,42,1,0,1
India,USA,Proxy War,1968,1834,15682,7419,188412,237.38,28.7,933.0,Desert,871.4,359.7,5540.6,19426.5,NATO,NATO,Nuclear,4120,32,No,1.56,Yes,Stalemate,-84.21,98.109,Arid,,0,1,0,1,1,0,0,1,1,211513,0.8907821268669065,17.99632774845077,20.625521267723105,1,1,1,1,1,0.009507712149188332,1,1,1,1,1,1,1,1,1,1,25,1,0,1
China,Australia,Proxy War,1970,923,5478,33249,15155,465.59,32.1,409.8,Desert,45.2,199.9,5531.6,5549.0,NATO,,Nuclear,4187,171,Yes,16.05,No,Victory_A,44.914,-60.462,Arid,Water,0,1,0,1,1,0,0,0,1,53882,0.2812627593630526,121.19469026548671,166.328164082041,1,1,1,1,1,0.0420184827536415,1,1,1,1,-1,1,0,1,1,1,109,1,0,1
Turkey,Australia,Civil War,1971,935,13600,48155,150035,197.48,25.3,1577.6,Forest,496.5,34.8,15115.2,23242.4,Regional,NATO,Cyber,2376,52,Yes,7.39,No,Victory_A,85.493,68.286,Temperate,Oil,0,1,0,1,0,0,0,0,0,211790,0.7084139949950422,27.391742195367573,1383.764367816092,1,1,1,1,1,0.005148393017289923,1,1,1,1,1,1,1,1,1,1,32,1,0,1
Iran,UK,Skirmish,1958,1747,405,1945,101614,214.15,19.4,1556.9,Urban,484.8,531.0,22407.6,6069.2,NATO,,Nuclear,1561,147,Yes,14.13,No,Stalemate,-34.998,98.389,Tropical,,0,1,0,0,0,0,0,0,0,103964,0.9773960216998192,0.8353960396039604,3.662900188323917,-1,1,0,1,1,0.007520156759186426,1,1,1,1,1,1,1,1,1,1,20,1,0,1
India,China,Civil War,1958,25,21981,23784,180637,289.32,9.5,1725.1,Forest,759.4,301.2,16799.7,22711.4,Regional,,Conventional,3019,62,Yes,5.6,No,Stalemate,19.242,113.99,Tropical,,0,1,0,1,1,0,0,0,0,226402,0.797859559544527,28.945219910455624,78.96414342629483,1,1,1,1,1,0.007322499247047031,1,1,1,1,1,-1,1,0,1,1,-1,0,0,1
Germany,China,War,2022,806,4797,29958,47392,231.52,-5.0,2235.7,Desert,361.7,689.1,16845.2,15381.6,,NATO,Mixed,4697,178,No,12.04,Yes,Stalemate,48.36,134.415,Polar,,0,1,0,1,1,0,0,1,1,82147,0.576916990273534,13.262372131600774,43.47409664780148,1,1,1,1,1,0.00718408281306242,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Australia,France,War,1976,1877,7322,45430,112066,84.38,21.9,2914.0,Mountain,374.8,734.5,20159.1,16687.7,,NATO,Nuclear,4437,113,No,0.69,No,Stalemate,25.036,35.149,Arid,Oil,0,1,0,1,0,0,0,0,1,164818,0.6799378708636192,19.535752401280682,61.851599727705924,1,1,1,1,1,0.002290022471422213,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Australia,Brazil,Skirmish,1966,1688,8033,42778,183306,9.38,34.7,2634.8,Urban,869.6,489.7,16720.3,2742.2,,Regional,Conventional,2944,141,No,2.12,Yes,Stalemate,76.059,-78.97,Tropical,Oil,0,1,0,1,0,0,0,0,0,234117,0.7829674906136675,9.23758049678013,87.35552379007555,1,1,1,1,1,0.00048195247270391785,1,1,1,1,1,1,1,1,1,1,111,1,0,1
Russia,Israel,Proxy War,1993,1560,17949,26767,60556,304.94,23.2,355.1,Forest,1322.4,1050.1,18986.1,1652.9,NATO,,Nuclear,3991,34,No,7.29,Yes,Stalemate,-4.799,-125.799,Arid,Oil,0,1,0,1,0,0,0,0,0,105272,0.5752336803708489,13.573049001814882,25.489953337777358,1,1,1,1,1,0.014774940646349145,1,1,1,1,1,1,1,1,1,1,50,1,0,1
USA,Canada,Civil War,1994,764,24336,25393,25017,460.41,-9.2,1015.5,Mountain,924.6,1266.8,21654.5,24208.8,,,Conventional,541,109,Yes,5.37,Yes,Victory_B,5.732,1.335,Temperate,Land,0,1,0,1,0,0,0,0,1,74746,0.33469349530409653,26.320571057754705,20.044995263656457,1,1,1,1,1,0.010038745576528509,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Iran,Brazil,Civil War,1957,1084,44331,24993,36073,53.27,12.3,767.5,Forest,935.7,296.9,207.7,8429.8,Regional,,Nuclear,2573,44,No,7.07,No,Stalemate,-83.116,-142.719,Polar,,0,1,0,0,0,0,0,1,1,105397,0.34225831854796623,47.377364539916634,84.17985853822836,1,1,1,1,1,0.0061672937771345875,1,1,1,1,1,1,1,1,1,1,113,1,0,1
Ukraine,Iran,Skirmish,1967,1491,33270,4729,54338,105.56,17.7,530.5,Urban,1380.7,1171.0,22141.7,21110.8,Regional,,Nuclear,1153,160,Yes,18.61,Yes,Stalemate,72.04,147.861,Polar,Oil,0,1,0,0,0,0,0,1,1,92337,0.5884748259094404,24.09647280365032,4.038428693424423,1,1,1,1,1,0.0024405525692156524,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Brazil,India,Skirmish,1982,434,13001,5804,124989,185.18,21.0,1634.2,Desert,215.7,184.5,5389.5,17614.8,NATO,,Cyber,3589,60,No,1.48,No,Stalemate,-42.789,-20.707,Polar,Oil,0,1,0,1,1,0,0,0,0,143794,0.8692226379403869,60.27352804821512,31.4579945799458,1,1,1,1,1,0.008049799385332308,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Ukraine,Turkey,War,1950,879,7040,1876,101591,404.39,22.4,1659.8,Urban,48.3,321.0,22803.5,15107.4,Regional,Regional,Cyber,1746,92,No,9.25,Yes,Stalemate,86.116,134.274,Polar,Water,0,1,0,0,0,0,0,0,0,110507,0.9193173283140434,145.75569358178055,5.844236760124611,1,1,1,1,1,0.010666853068642526,1,1,1,1,1,1,1,1,1,1,24,1,0,1
